path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-04-02-01-02-01.wav,03,01,04,02,01,02,01,"[-6.5224115e+02  6.9280930e+01 -3.6923709e+00  1.1728851e+01
  3.0127633e+00  1.1101811e+01 -6.1069932e+00 -1.5688689e+00
 -6.3845019e+00 -5.7526941e+00 -1.0740143e+01 -4.3839998e+00
  1.1800429e+00 -6.0085640e+00 -2.2729588e+00  7.0329905e-01
 -3.6963775e+00 -4.5395217e+00  1.7904214e+00 -3.0540357e+00
 -6.2122889e+00 -2.3027375e+00  5.4561263e-01 -1.1767192e+00
 -4.4053168e+00 -2.8589842e+00 -2.4877415e+00 -4.1521320e+00
 -4.5278821e+00 -1.9703504e+00 -2.4615774e+00 -1.4147755e+00
 -3.1768486e+00 -2.5488355e+00 -9.9259204e-01 -2.0884805e+00
 -8.4824133e-01 -2.4045784e+00 -2.5940490e+00 -2.3785260e+00]","[0.57640916 0.5688975  0.5448616  0.5422252  0.5787556  0.5424553
 0.5582687  0.5829908  0.54630405 0.51605093 0.5784321  0.6063379 ]",[0.0428102],[0.00451143]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-04-02-02-01-01.wav,03,01,04,02,02,01,01,"[-6.50434753e+02  7.10057526e+01 -1.67401493e+00  1.11371126e+01
  6.42633486e+00  1.12432375e+01 -6.42438316e+00  1.04349017e+00
 -7.52953482e+00 -6.57828712e+00 -1.37669172e+01 -3.78086472e+00
  1.16710699e+00 -6.46651936e+00 -1.84667587e+00  4.49935704e-01
 -4.20472574e+00 -3.66491175e+00  1.68205655e+00 -1.88809800e+00
 -4.99359751e+00 -3.50448084e+00 -1.22430384e+00 -1.60404944e+00
 -3.93566918e+00 -4.68793631e+00 -3.08423758e+00 -7.73560882e-01
 -5.07679319e+00 -3.82860327e+00 -1.96104908e+00 -1.51759326e+00
 -5.20600128e+00 -2.02922249e+00 -1.55574560e+00 -3.17393351e+00
 -1.23543155e+00 -3.22019362e+00 -2.33027434e+00 -2.19434810e+00]","[0.57868195 0.5989384  0.5451885  0.53672767 0.55312616 0.5715399
 0.5664225  0.57341623 0.6009171  0.5909247  0.6114069  0.5940281 ]",[0.04216051],[0.00483727]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-04-02-02-02-01.wav,03,01,04,02,02,02,01,"[-6.36486755e+02  7.09531937e+01 -4.67407179e+00  1.49717245e+01
  3.30335236e+00  1.12398577e+01 -7.63923311e+00  1.09960473e+00
 -7.38778353e+00 -5.97233152e+00 -1.19328480e+01 -3.00897121e+00
  1.68792427e+00 -5.36669493e+00 -1.52025354e+00  6.16287351e-01
 -5.02155161e+00 -4.00881624e+00  2.25321436e+00 -3.00633240e+00
 -5.50137568e+00 -3.37789989e+00 -1.50585890e+00 -1.42563260e+00
 -4.75493383e+00 -3.38619351e+00 -2.72004175e+00 -6.07473671e-01
 -5.56875277e+00 -3.06660032e+00 -1.27607727e+00 -2.18924689e+00
 -4.24042320e+00 -8.26047361e-01 -2.13740444e+00 -3.27803373e+00
 -4.61896241e-01 -2.90925479e+00 -2.48861814e+00 -2.45602179e+00]","[0.61948717 0.60676825 0.6155529  0.60571104 0.59297377 0.5643427
 0.55461437 0.5377269  0.5414033  0.54422826 0.5950437  0.6369039 ]",[0.04164997],[0.00589909]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-01-01-01.wav,03,01,05,01,01,01,01,"[-5.7898865e+02  6.2405315e+01 -8.7237453e+00  1.3807444e+01
  1.7894557e+00  6.8537970e+00 -6.7793727e+00  1.6812309e+00
 -3.1294830e+00 -8.7246543e-01 -9.7113428e+00 -3.9222543e+00
  1.1898441e+00 -3.7243233e+00 -1.9656613e+00  1.9435607e-01
 -4.4151878e+00 -2.1147544e+00 -7.1562243e-01 -3.3726478e+00
 -3.6519470e+00 -1.7032433e+00 -2.4077499e+00 -2.8732224e+00
 -3.9118767e+00 -2.8485069e+00 -2.7752292e+00 -2.2486777e+00
 -4.2107458e+00 -2.3585813e+00 -1.4836942e+00 -1.6866090e+00
 -3.3582733e+00  3.1064296e-01 -5.7964063e-01 -2.3427477e+00
 -4.6525291e-01  1.0034094e-02 -1.2519866e+00 -1.4526057e+00]","[0.48373547 0.5574879  0.56692743 0.55585486 0.54902625 0.5320904
 0.5072366  0.45428398 0.4793825  0.5479297  0.54984796 0.47352526]",[0.06889339],[0.0081064]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-01-02-01.wav,03,01,05,01,01,02,01,"[-5.5809027e+02  6.0273037e+01 -9.1174965e+00  1.3649889e+01
 -2.4852571e+00  6.0296597e+00 -7.8237543e+00  5.2188718e-01
 -7.9461451e+00 -5.8758750e+00 -9.3446226e+00 -5.4461451e+00
 -1.7070966e+00 -5.1905112e+00 -4.1864047e+00 -1.3533069e+00
 -4.8050766e+00 -2.6292024e+00 -1.9742680e+00 -4.7808084e+00
 -4.9725795e+00 -1.2799162e+00 -3.4028103e+00 -3.9719520e+00
 -3.3627903e+00 -2.5095763e+00 -3.1481736e+00 -5.3348440e-01
 -2.3583155e+00 -6.0661232e-01 -1.4692943e+00 -7.6399750e-01
 -2.6217520e+00 -9.6818733e-01 -1.6112051e+00 -2.7582586e+00
 -1.6067156e+00 -9.9228328e-01 -2.5597982e+00 -1.6857023e+00]","[0.5029984  0.5339612  0.5322096  0.5147968  0.55846024 0.5852936
 0.5588888  0.5518102  0.52617776 0.49134064 0.4885689  0.48934805]",[0.07040752],[0.00911791]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-02-01-01.wav,03,01,05,01,02,01,01,"[-5.9502429e+02  5.8631519e+01 -2.3276181e+00  1.3655265e+01
  2.5868280e+00  7.2553101e+00 -6.0467424e+00  2.1121728e+00
 -5.7803302e+00 -4.3421254e+00 -9.4323473e+00 -3.4377160e+00
 -9.5187202e-02 -5.3476505e+00 -6.0317028e-01 -7.1747947e-01
 -4.5572419e+00 -1.5924430e+00  4.6154730e-02 -2.8753765e+00
 -5.7461805e+00 -1.4012327e+00 -1.0356464e+00 -2.9443898e+00
 -4.6503825e+00 -3.4400973e+00 -1.8095429e+00 -2.1046824e+00
 -4.2913728e+00 -2.7670534e+00 -1.8389455e+00 -2.3171694e+00
 -3.6732945e+00 -1.4841696e+00 -1.4856931e+00 -2.1283064e+00
 -1.4127328e+00 -5.3624821e-01 -1.6430424e+00 -5.9068227e-01]","[0.5747235  0.56937236 0.5489257  0.513357   0.5843289  0.59146273
 0.5483661  0.5604165  0.60722536 0.5716525  0.5679722  0.60779786]",[0.0606938],[0.00660699]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-02-02-01.wav,03,01,05,01,02,02,01,"[-5.5741827e+02  5.9952057e+01 -3.6888146e+00  1.2916796e+01
 -1.3789424e-02  8.4973698e+00 -7.3896723e+00  1.7407534e+00
 -4.2165241e+00 -5.3085866e+00 -1.0202172e+01 -4.5308480e+00
  6.8083215e-01 -4.9079523e+00 -2.2346215e+00  1.4346284e+00
 -5.0419836e+00 -3.2938826e+00  4.5916703e-01 -3.1179283e+00
 -6.1837621e+00 -5.8499968e-01 -1.1220481e-01 -3.3723614e+00
 -5.1783013e+00 -2.5422726e+00 -1.5588963e+00 -2.3708601e+00
 -4.3364015e+00 -1.4830894e+00 -2.5470750e+00 -2.7667747e+00
 -4.0104628e+00 -2.1709714e+00 -1.7560532e+00 -2.7078969e+00
 -1.2079598e+00 -7.4921000e-01 -2.1718040e+00  1.7065819e-01]","[0.5063077  0.57467216 0.5571719  0.5211013  0.5279749  0.5156713
 0.49357966 0.5365129  0.538697   0.50103015 0.5161403  0.5166161 ]",[0.07504368],[0.01038919]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-02-01-01-01.wav,03,01,05,02,01,01,01,"[-3.8296606e+02  5.3877857e+01 -2.3295197e+01  4.5904512e+00
 -9.2814436e+00 -8.7772375e-01 -1.0370431e+01 -2.3168542e+00
 -1.5354205e+01 -8.7570095e+00 -1.1345289e+01 -7.9053793e+00
 -5.0384631e+00 -4.7146053e+00 -5.8137631e+00 -4.9152923e+00
 -6.5324554e+00 -2.7156062e+00 -1.5495616e+00 -2.7968071e+00
 -5.1422191e+00  2.3982217e+00  1.8161962e+00  2.1084549e+00
  2.2282648e+00  3.1580689e+00  2.1042550e+00  5.0286856e+00
 -7.4232137e-01  1.2308385e+00 -4.5290312e-01  8.8998139e-02
 -1.5881519e+00  1.2201177e+00  2.4586213e+00  2.0084026e-01
 -1.4566565e+00  6.4360940e-01 -1.3688105e+00  1.4259815e+00]","[0.41216382 0.45922658 0.49642366 0.5400211  0.5805535  0.5394116
 0.53833604 0.5874257  0.51534593 0.4430353  0.46820188 0.44556826]",[0.08750254],[0.05110022]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-02-01-02-01.wav,03,01,05,02,01,02,01,"[-3.98330933e+02  5.22816887e+01 -2.83977184e+01  1.22673969e+01
 -1.08596964e+01  3.72028899e+00 -1.27487078e+01 -1.97276497e+00
 -1.11578665e+01 -6.19669867e+00 -1.30953293e+01 -9.45290089e+00
 -1.80685353e+00 -7.41035414e+00 -6.05267143e+00 -2.06910968e+00
 -4.83867264e+00 -3.39938903e+00 -3.47064471e+00 -5.36305952e+00
 -9.27902222e+00 -4.75275707e+00 -3.82213235e+00 -6.76424217e+00
 -6.64127779e+00 -2.91402078e+00 -2.35017085e+00  4.14285958e-01
 -6.73376322e-01  3.97540927e+00  3.72207332e+00  1.85820150e+00
  7.94017434e-01  1.63722217e+00 -8.61149251e-01 -2.02189612e+00
  6.55301630e-01  3.16341877e+00  6.50866389e-01  3.55323970e-01]","[0.375873   0.42209777 0.3880354  0.4092859  0.53591293 0.5168725
 0.39288604 0.36186197 0.39809412 0.3783202  0.40465426 0.37790033]",[0.11394341],[0.03145752]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-02-02-01-01.wav,03,01,05,02,02,01,01,"[-4.3396576e+02  5.3986023e+01 -2.2437214e+01  1.0337306e+01
 -7.0144830e+00  4.4466424e+00 -9.9369249e+00 -1.8927367e+00
 -1.0486031e+01 -7.3606787e+00 -1.2758347e+01 -6.5644193e+00
 -1.5250016e+00 -6.7763195e+00 -6.6401262e+00 -2.7967209e-01
 -6.8068047e+00 -2.4216251e+00 -1.3657223e+00 -2.9342387e+00
 -8.1203146e+00 -1.1421194e+00 -2.1080096e+00 -4.5427361e+00
 -3.9271774e+00 -7.4589038e-01 -2.3398941e+00 -2.7675244e-01
 -2.4281511e+00  1.9665965e+00 -8.7406904e-01  1.5456337e+00
 -4.4693363e-01  2.9475555e-01 -1.1272588e+00 -2.3131919e-01
 -3.5714516e-01  1.4205973e+00 -6.1147571e-01  5.7615682e-02]","[0.4269103  0.46135578 0.44250524 0.44116765 0.48698613 0.56937855
 0.5312125  0.49943012 0.53750277 0.49672502 0.5107847  0.44874895]",[0.12269451],[0.03165411]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-02-02-02-01.wav,03,01,05,02,02,02,01,"[-3.38979126e+02  4.49049301e+01 -2.42968655e+01  3.92122650e+00
 -1.32807255e+01  1.45600200e+00 -1.30510864e+01 -4.97265911e+00
 -1.68867970e+01 -7.36874962e+00 -1.43814030e+01 -8.85116291e+00
 -2.09667277e+00 -5.75372314e+00 -8.46453667e+00 -3.03176117e+00
 -6.52835321e+00 -1.32515478e+00 -2.68801165e+00 -1.48802042e+00
 -4.39764690e+00  2.11633825e+00  3.92638397e+00  2.38267922e+00
 -7.80194283e-01  2.56746078e+00 -3.36896926e-01  3.54425645e+00
 -4.77912873e-01  2.54336023e+00 -7.74937928e-01 -1.46700609e+00
 -3.13991046e+00 -7.23670661e-01 -1.09241807e+00 -1.81396306e-01
 -1.66576648e+00 -4.44499671e-01 -2.86682916e+00  4.44921590e-02]","[0.31377274 0.3405641  0.37563142 0.45291898 0.51737344 0.48117933
 0.47843656 0.5027985  0.50653493 0.39481786 0.40482226 0.3534009 ]",[0.12785943],[0.08850297]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-01-01-01-01.wav,03,01,06,01,01,01,01,"[-6.2086926e+02  7.2925552e+01  3.0696380e+00  1.5845616e+01
  5.0054412e+00  1.5862975e+01 -6.9743361e+00  2.5582352e+00
 -6.3995061e+00 -6.2472749e+00 -8.1957035e+00 -2.0134549e+00
  4.9049407e-01 -3.3970265e+00  3.7888989e+00  1.4706991e+00
 -3.0161712e+00  3.9531046e-01  5.0189891e+00  3.2392126e-01
 -2.9651999e+00 -1.3875879e+00 -3.2367271e-01 -6.5241086e-01
 -4.0369067e+00 -2.1895969e+00 -1.3085164e+00 -1.0928923e+00
 -4.2408390e+00 -2.1090763e+00 -5.2091920e-01 -1.2811072e+00
 -2.1356223e+00  1.5258032e-01 -1.7687126e+00 -2.7610385e+00
 -1.0381207e+00 -1.5229264e+00 -2.2065666e+00 -1.8548942e+00]","[0.6430814  0.63172626 0.58042747 0.5613802  0.5805394  0.5529577
 0.5082101  0.5048484  0.51377    0.5093061  0.5525695  0.6090023 ]",[0.05884284],[0.00567437]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-01-01-02-01.wav,03,01,06,01,01,02,01,"[-6.35447083e+02  7.26747131e+01 -2.95178699e+00  1.02826443e+01
  2.13188291e+00  1.27642765e+01 -7.85751438e+00  4.88641202e-01
 -9.56081486e+00 -9.20094395e+00 -1.14352560e+01 -3.85750890e+00
  2.55243033e-01 -6.75133324e+00 -1.35163057e+00 -6.01588726e-01
 -5.15049171e+00 -1.94476557e+00  3.14507675e+00 -1.75087953e+00
 -5.56181335e+00 -3.03912973e+00 -1.37061834e+00 -1.94312561e+00
 -4.60819387e+00 -2.93671918e+00 -2.13234830e+00 -2.65654612e+00
 -4.66402721e+00 -3.00163555e+00 -1.78384244e+00 -2.85997295e+00
 -4.28062773e+00 -1.48477840e+00 -1.89668453e+00 -3.05993032e+00
 -3.10014844e+00 -2.72703815e+00 -2.30215383e+00 -1.92791808e+00]","[0.4706127  0.46956316 0.49026373 0.4895256  0.5240619  0.5396112
 0.5757212  0.5998409  0.52705485 0.4473278  0.4699291  0.48727372]",[0.06005143],[0.00542849]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-01-02-01-01.wav,03,01,06,01,02,01,01,"[-6.4643451e+02  7.4197838e+01  4.9696422e+00  2.0310244e+01
  7.6789846e+00  1.6816557e+01 -2.4131546e+00  6.3674293e+00
 -4.0066381e+00 -2.7820179e+00 -5.3320432e+00  4.2266183e-02
  2.0338449e+00 -1.7324251e+00  2.2289166e+00  1.9312273e+00
 -1.9456042e+00  5.2524287e-01  3.9149904e+00  6.6582084e-01
 -9.7433472e-01 -1.4639121e+00  1.3930212e+00  2.3822556e+00
 -2.2039442e+00 -2.7682226e+00 -8.3355570e-01  4.7433382e-01
 -3.6016891e+00 -1.8772748e+00 -1.4490094e+00 -6.9909364e-01
 -2.5916293e+00 -4.9418899e-01 -5.8969480e-01 -2.2659028e+00
 -7.1470469e-01 -1.3590322e+00 -1.1809658e+00 -1.4167787e+00]","[0.57302225 0.58109415 0.55093735 0.5493402  0.5900258  0.5867197
 0.6217884  0.6709717  0.6706449  0.6190367  0.60384583 0.60709924]",[0.05215388],[0.00478682]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-01-02-02-01.wav,03,01,06,01,02,02,01,"[-6.48974060e+02  7.83023453e+01 -1.74243844e+00  1.44315863e+01
  6.24187660e+00  1.44565525e+01 -5.61179304e+00  4.65496826e+00
 -8.24645996e+00 -6.14835119e+00 -7.47668886e+00 -2.11833343e-01
  5.93734324e-01 -1.99111164e+00  9.71101701e-01  1.34146018e-02
 -2.97131348e+00  8.97127986e-01  1.80414557e+00 -1.23020744e+00
 -1.62083769e+00 -2.98087573e+00 -3.60766709e-01  2.50974083e+00
 -3.87471247e+00 -3.59982753e+00 -1.70976639e-01 -1.52075231e+00
 -3.64365077e+00 -1.80174303e+00 -1.10780001e+00 -1.95575428e+00
 -3.60162663e+00  2.63069242e-01 -2.01544881e+00 -2.01252580e+00
 -1.34001803e+00 -1.68784547e+00 -8.70820761e-01 -2.52618337e+00]","[0.6219711  0.5844578  0.5531129  0.5392462  0.52712953 0.54364866
 0.60188425 0.60458916 0.55700135 0.52093756 0.5858817  0.6311473 ]",[0.05543115],[0.00442941]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-02-01-01-01.wav,03,01,06,02,01,01,01,"[-4.7458643e+02  7.4836708e+01 -1.4510592e+01  9.2177706e+00
 -4.8636279e+00  1.1183942e+01 -1.2733643e+00  3.7477701e+00
 -9.1339054e+00 -9.7422791e+00 -9.5353098e+00 -3.4553623e+00
  3.3027101e+00 -2.2480285e+00 -3.3106489e+00  1.1273919e+00
 -3.9692991e+00  2.6138878e-01  4.3662796e+00  3.6420317e+00
 -3.3935668e+00 -3.8168306e+00 -9.8161566e-01 -1.5469207e+00
 -4.7732048e+00 -8.4999013e-01 -1.3403969e+00  5.1844633e-01
 -1.2662385e+00  1.3516440e+00  1.3324484e+00  2.4823713e+00
  4.9745172e-01  1.8495871e+00  3.0887077e+00  2.3515658e-01
  5.4322582e-01  4.3929138e+00  2.0579855e+00  1.8122873e+00]","[0.38766044 0.42237803 0.41787705 0.45418134 0.60622025 0.6029135
 0.49141592 0.5256182  0.51040053 0.42618513 0.39265832 0.37965485]",[0.09176259],[0.01561802]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-02-01-02-01.wav,03,01,06,02,01,02,01,"[-4.3332690e+02  6.1518326e+01 -1.3174423e+01  6.4510323e-02
 -7.5669017e+00  1.0038398e+01 -4.9071875e+00 -2.5612373e+00
 -1.2315669e+01 -1.2537487e+01 -1.1446819e+01 -8.1862421e+00
 -1.3809904e+00 -7.9379115e+00 -7.4867306e+00 -3.9536462e+00
 -6.1692262e+00 -2.4556212e+00  4.9967772e-01 -1.8327330e+00
 -8.2783871e+00 -6.0766149e+00 -8.3220124e-01 -3.3332453e+00
 -4.8647480e+00 -4.0146050e+00 -2.3342044e+00  2.1004632e+00
  1.0860029e+00  3.9542689e+00  4.4262853e+00  4.6572146e+00
  2.1919816e+00  1.5543209e+00  3.0144031e+00  1.2065573e+00
  3.4741063e+00  5.1011462e+00  2.4098866e+00  1.6561221e+00]","[0.3337133  0.3999661  0.36706463 0.3367126  0.4376164  0.43861365
 0.4137343  0.5168737  0.5028421  0.40139434 0.4134776  0.36559963]",[0.08150984],[0.02131665]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-02-02-01-01.wav,03,01,06,02,02,01,01,"[-4.0078815e+02  6.2260452e+01 -1.6549139e+01  5.9092517e+00
 -9.4606781e+00  5.0568061e+00 -7.2992001e+00  8.3104783e-01
 -1.4260063e+01 -1.3714011e+01 -1.2319690e+01 -9.4567509e+00
 -2.0069785e+00 -5.8398151e+00 -8.2248268e+00 -4.6329942e+00
 -8.4572306e+00 -5.3880639e+00  2.1276905e-01 -3.0388102e-01
 -9.1781645e+00 -5.0295935e+00 -1.8466152e+00 -3.6866786e+00
 -4.9100389e+00 -2.5092757e+00 -2.4490533e+00  7.4554163e-01
 -5.2975005e-01  4.1460013e+00  5.7547970e+00  7.3733845e+00
  4.2089839e+00  4.6707687e+00  2.6336145e+00 -3.9634603e-01
  6.5049493e-01  2.0769145e+00  1.6700149e+00  2.7474709e+00]","[0.42584231 0.42539474 0.42131272 0.36665487 0.47649103 0.5721916
 0.4806646  0.44246057 0.43111292 0.3882933  0.39898893 0.38462064]",[0.10488229],[0.0357448]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-06-02-02-02-01.wav,03,01,06,02,02,02,01,"[-452.25665      64.263695    -13.6770115     5.0338244    -7.8362937
    9.111504     -4.4770546    -1.2374461   -15.050168     -9.26992
  -12.923944     -9.0727215     2.0990415    -3.0518131    -7.781034
   -4.406827     -6.310906     -3.8765926     1.2787124    -1.2570755
   -8.41102      -5.223654     -1.2324082    -2.9414847    -6.339103
   -3.071443     -3.2436194     0.49756405   -0.8936724     1.3057172
    2.97019       3.969852      3.0248644     3.792525      4.580736
    2.9709113     2.3511393     3.7905257     1.4083436     1.2200097 ]","[0.40039554 0.3817939  0.3655635  0.3585557  0.4593627  0.52846503
 0.4744906  0.5106521  0.45527595 0.39416608 0.42497584 0.40722603]",[0.08120277],[0.02411296]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-01-01-01-01.wav,03,01,07,01,01,01,01,"[-6.81221497e+02  7.88836212e+01  1.28675222e-01  1.17958097e+01
  9.87659633e-01  1.35652723e+01 -6.52660608e+00  3.73299432e+00
 -9.42451000e+00 -3.31480956e+00 -1.04992075e+01 -4.46476889e+00
  2.71659374e+00 -5.95119333e+00 -2.68294501e+00 -8.41777265e-01
 -6.40097189e+00  5.19557148e-02 -3.51026475e-01 -4.64018440e+00
 -2.62636828e+00 -3.43462205e+00 -1.73587918e+00 -1.93830609e+00
 -3.46158791e+00 -2.37801814e+00 -1.08106419e-01 -3.14659262e+00
 -4.10347986e+00 -2.17485666e-01 -1.71369362e+00 -1.04254568e+00
 -2.32969594e+00 -3.70612413e-01 -1.58446884e+00 -6.58340931e-01
 -2.53289878e-01 -8.46037865e-01 -3.72904032e-01 -4.17620778e-01]","[0.47928324 0.48467568 0.48510054 0.4753301  0.52231365 0.5480282
 0.5237841  0.48594296 0.48331445 0.5143341  0.5621324  0.526952  ]",[0.07578717],[0.00249976]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-01-01-02-01.wav,03,01,07,01,01,02,01,"[-6.5300732e+02  6.5544312e+01  1.4677501e+00  1.1092943e+01
 -4.3168120e+00  1.3434915e+01 -7.1261873e+00  1.5093213e+00
 -1.0470179e+01 -2.3894241e+00 -1.1835937e+01 -3.8414400e+00
  7.6906383e-01 -4.3133130e+00 -4.4276981e+00 -1.6403444e+00
 -4.2755399e+00 -8.5027045e-01 -9.0756023e-01 -3.9347477e+00
 -2.9086881e+00 -2.6862524e+00 -1.1199796e+00  5.2129710e-01
 -3.4299080e+00 -9.7611851e-01 -9.1730559e-01 -3.1429162e+00
 -3.3064661e+00 -6.3231081e-01 -1.5831846e+00 -1.8664144e+00
 -2.9366035e+00 -3.2431778e-01 -7.7420342e-01 -4.9521106e-01
 -1.8353155e-01 -1.4065915e+00 -8.2425678e-01 -7.2063810e-01]","[0.49725267 0.5228207  0.57623684 0.5703126  0.5807503  0.5637898
 0.58168274 0.5925849  0.5361427  0.49371266 0.5242879  0.54210126]",[0.07663347],[0.00289294]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-01-02-01-01.wav,03,01,07,01,02,01,01,"[-7.0034393e+02  8.4596725e+01  5.7757220e+00  1.4642682e+01
  3.4342353e+00  1.2270109e+01 -4.2028184e+00  8.1993704e+00
 -1.2218771e+01 -3.7906570e+00 -6.8924179e+00  2.0407362e-01
 -9.3694717e-01 -2.4299726e+00 -4.3927652e-01 -2.1022017e-01
 -4.7403193e+00 -1.7893560e+00  1.0149912e+00 -2.3585024e+00
 -2.8744531e+00 -1.5963582e+00  4.4742938e-02 -5.9611338e-01
 -6.4870019e+00 -3.0722573e+00 -6.1077708e-01 -5.3820580e-01
 -3.9525194e+00 -2.0824878e+00 -2.5149827e+00 -1.5659105e+00
 -2.5789902e+00 -1.4988450e+00 -1.1299442e+00 -8.0126137e-01
 -2.0289526e+00 -2.0476034e+00 -2.1107256e+00 -2.0975451e+00]","[0.5424737  0.6002598  0.634357   0.63121784 0.5699726  0.5221487
 0.5428158  0.56238246 0.551471   0.51757574 0.5225566  0.5346252 ]",[0.05326268],[0.00274182]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-01-02-02-01.wav,03,01,07,01,02,02,01,"[-6.9328082e+02  6.8034035e+01  1.9750909e+00  1.1899816e+01
  2.2685301e+00  9.4189739e+00 -4.0436902e+00  7.1341934e+00
 -1.2038191e+01 -2.4839942e+00 -6.6857424e+00  2.0061950e-01
  1.3775651e+00 -2.6585023e+00 -9.8511761e-01 -5.6275725e-01
 -4.9256110e+00 -1.6203717e+00  1.8997962e+00 -3.1085896e+00
 -3.4890225e+00 -2.0393047e+00 -4.6564433e-01 -2.8784990e-01
 -4.2329702e+00 -2.5108054e+00 -2.5982287e+00 -1.1943799e+00
 -3.6296718e+00 -3.1349344e+00 -1.8537581e+00 -1.8347673e+00
 -2.5643566e+00 -1.5208460e+00 -4.4455788e-01 -1.4456879e+00
 -2.3961906e+00 -1.7178910e+00 -2.4171703e+00 -1.7588863e+00]","[0.59471303 0.60445    0.5829183  0.60174173 0.59972215 0.6281283
 0.6018308  0.5656355  0.5466324  0.57726616 0.5670305  0.55959123]",[0.05229763],[0.00282358]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-02-01-01-01.wav,03,01,07,02,01,01,01,"[-5.1420898e+02  6.1110989e+01 -6.6934342e+00  7.1199021e+00
 -1.3141234e+01  1.2704734e+00 -7.1054401e+00 -1.4572971e+00
 -1.4000561e+01 -1.1953342e+01 -9.2922316e+00 -6.9346838e+00
 -2.6210890e+00 -3.2895591e+00 -4.9873056e+00 -4.1747746e+00
 -6.0994916e+00 -3.7757707e+00 -4.4687943e+00 -5.4645267e+00
 -3.2506161e+00 -3.0818260e+00 -3.6509376e+00 -3.6711717e+00
 -6.2665567e+00 -4.2208433e+00 -2.6999092e+00 -6.2648994e-01
 -1.1072100e+00  1.4303036e+00 -1.0461400e-01 -1.1342995e+00
  9.5457964e-02  1.3791199e+00  1.6989287e+00  9.9811924e-01
  8.1091648e-01  1.6929276e+00  1.2847501e+00  1.3576837e+00]","[0.35079575 0.39107156 0.4489129  0.52666956 0.5072594  0.45531237
 0.51098055 0.5538715  0.5254009  0.47004095 0.42849684 0.36693686]",[0.08526793],[0.01092463]
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-07-02-01-02-01.wav,03,01,07,02,01,02,01,"[-5.2062250e+02  5.5433491e+01 -1.2775218e+01  1.0560292e+01
 -9.0879955e+00  3.5373573e+00 -1.1609045e+01 -4.7857094e+00
 -1.8184765e+01 -8.2285414e+00 -6.4057035e+00 -6.2786360e+00
 -1.5957092e+00 -5.6947088e+00 -4.2176347e+00 -5.5569401e+00
 -7.4797292e+00 -1.9386890e+00 -5.5710832e-03 -4.3205080e+00
 -5.3025002e+00 -1.3300273e+00 -4.3328524e+00 -5.4580135e+00
 -4.0969591e+00 -3.4061751e+00 -3.0903890e+00  1.3414858e-01
 -1.7579330e+00 -1.2680141e+00 -7.0551014e-01 -3.6793664e-01
 -2.1426370e+00 -1.0224643e+00 -1.7490081e+00 -6.6482067e-01
  8.1203675e-01  5.7678658e-01  1.0542485e+00  1.3441027e+00]","[0.4163167  0.45766202 0.4911189  0.47004348 0.50570023 0.5290564
 0.51613474 0.5250123  0.5148594  0.50901824 0.52145034 0.4642807 ]",[0.08512708],[0.01184351]
