path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,03,01,07,02,01,01,23,-0.8991598520041493,-1.226349232277702,-0.5416840643646272,-0.23773995751317795
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-05-01-01-02-11.wav,03,01,05,01,01,02,11,-0.9754342952923987,0.9306915321500756,-0.6310045791182308,-0.38093687020541384
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,03,01,07,01,02,01,22,-0.9833895622377604,-2.7371769045368817,0.14705286553042154,-0.4190348252794327
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-08-01-02-01-20.wav,03,01,08,01,02,01,20,-1.0686896106686814,-0.6848746908928174,-0.43572128000011234,-0.6222635229993363
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,03,01,01,01,01,01,13,-0.704659629709408,-1.4347610788654273,-0.315411218536777,-0.6741900527181945
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,03,01,08,01,01,01,19,-0.16328424187017215,0.13096932462047825,-0.8465694759348319,-0.5697592090164967
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-03-01-01-02-03.wav,03,01,03,01,01,02,03,0.320079789836213,-0.24556485718612006,0.6571031299866619,0.02134257535935044
D:\Projects\emotion-detection-knn\audio_data\Actor_06\03-01-07-02-02-01-06.wav,03,01,07,02,02,01,06,0.227855259307269,0.558249131499474,0.9984335064996976,-0.4185563222551777
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-03-01-02-02-10.wav,03,01,03,01,02,02,10,-1.900915753836051,1.3381057368667977,3.121792578820594,0.5769903780043837
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,03,01,01,01,02,01,21,0.07203612624764971,-1.424109389336323,-0.7507862534698947,-0.31677758970321984
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_08\03-01-01-01-02-01-08.wav,03,01,01,01,02,01,08,0.3611975345638817,-0.5662347650874298,-0.37624006654768893,-0.5843380894238585
D:\Projects\emotion-detection-knn\audio_data\Actor_21\03-01-02-01-02-01-21.wav,03,01,02,01,02,01,21,0.3850572112708105,-1.200994488044763,-0.5984271219209776,-0.4789941838289394
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-03-01-01-02-04.wav,03,01,03,01,01,02,04,-0.08878818281830317,0.6554623722314037,-0.5847913254907345,-0.30398984051420047
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-03-02-01-02-07.wav,03,01,03,02,01,02,07,0.10685121633843431,-0.15953527595274689,1.0050210257348087,0.6038752494538958
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-04-02-02-02-10.wav,03,01,04,02,02,02,10,-0.003278692368431723,-0.19572536337222735,2.0662752680025633,-0.27530895516242504
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-08-01-01-01-07.wav,03,01,08,01,01,01,07,1.271849193165251,-0.29693305755981964,-0.8445471993513467,-0.510207554574391
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-05-01-01-01-06.wav,03,01,05,01,01,01,06,-0.4500947229287292,-0.9630015427029944,0.8486211898324293,-0.5296259885280871
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-01-01-01-02-13.wav,03,01,01,01,01,02,13,0.28281998977796013,-1.1206506555287539,-0.1990159502421239,-0.6682990945675448
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-06-02-02-02-03.wav,03,01,06,02,02,02,03,0.535234504812572,0.29806268374813405,0.856542048032997,2.097047191764302
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-07-02-02-02-08.wav,03,01,07,02,02,02,08,-0.7457177191094588,0.4407064405929022,-0.4324470393653505,-0.41476573197119826
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,03,01,08,01,02,01,20,0.62181395430258,-0.7735930875796752,-0.43572128000011234,-0.6222635229993363
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-05-02-02-02-10.wav,03,01,05,02,02,02,10,-1.3354512970574726,-0.7441826774661399,3.3116858895352577,3.7746169474727385
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-01-01-01-02-05.wav,03,01,01,01,01,02,05,1.0457452064417172,1.90405230825469,-0.3403916676986805,-0.7236605924248051
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-05-02-01-02-07.wav,03,01,05,02,01,02,07,-0.440102596009382,-0.8213987698719668,-0.8235458735267682,2.6680396424116357
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-04-01-01-02-15.wav,03,01,04,01,01,02,15,-0.1505465095320507,-0.6254657489873328,-1.5126297464680862,-0.5467829260457209
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-04-01-01-02-19.wav,03,01,04,01,01,02,19,-0.7340216109936575,-1.3600133032870174,-0.7440568779654696,-0.7288053137161999
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,03,01,07,01,02,01,21,-0.371856129710162,-0.13987114970914377,-0.050583708132916405,-0.11600488199556389
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_08\03-01-02-02-01-02-08.wav,03,01,02,02,01,02,08,-0.7257241283157915,0.5550569835735151,-0.8702803664694206,-0.7014272911906698
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,03,01,05,01,01,01,16,-0.5896393610808742,-1.9842828982969323,-0.4152065541691126,0.1366121635849472
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-08-01-02-02-18.wav,03,01,08,01,02,02,18,-1.8405960271108015,0.15550531995020503,-1.0821646979108586,-0.55100888897932
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,03,01,08,01,01,01,16,-0.7119099436322504,-0.5057625292651747,-0.839597075348868,-0.3679692754919721
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-04-01-02-01-15.wav,03,01,04,01,02,01,15,-0.13663442276245608,0.9296303084633692,-0.92069267563473,-0.4628984162834631
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-08-01-02-02-10.wav,03,01,08,01,02,02,10,-1.4358395308374285,-0.1369737208209015,2.33717455663139,0.002816858782538196
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-02-01-01-02-02.wav,03,01,02,01,01,02,02,-0.9779606160788267,-1.0622254294074018,-1.079236850491865,-0.5588049076398014
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,03,01,03,01,02,02,17,-1.0437702384074545,-0.7425988609853688,0.5556484059016452,-0.16782562022946773
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-02-02-01-02-24.wav,03,01,02,02,01,02,24,0.924657433224459,-0.44060445777053153,-1.0355462192039633,-0.6722377929304603
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-04-01-02-02-04.wav,03,01,04,01,02,02,04,0.14876061745557856,0.25892513866013406,0.8818265534620758,-0.25049352791475055
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-03-02-02-01-10.wav,03,01,03,02,02,01,10,-1.7995988852267337,0.02807687295512207,3.3536011181347214,4.54873881460025
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-07-01-02-01-18.wav,03,01,07,01,02,01,18,-0.6670207984451402,-1.018433359139545,0.5289667811689683,-0.2212080035374284
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-02-01-01-02-01.wav,03,01,02,01,01,02,01,1.0605005237296663,-0.115548317724559,-1.9891722405190093,-0.6819136449005149
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-08-02-02-02-03.wav,03,01,08,02,02,02,03,2.0485061828851268,-1.4083025661236976,-0.2204780340267248,-0.004889644006058792
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-07-01-01-02-04.wav,03,01,07,01,01,02,04,-0.550781390487958,-0.7251189803110925,-0.0591495175114139,-0.3593602899586492
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,03,01,03,02,01,02,12,-1.6253788569476642,0.27590992426996447,-1.0830196843402549,0.8332303750542543
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-06-01-02-02-11.wav,03,01,06,01,02,02,11,-0.45578596721382153,1.140641309437473,-0.5408939579343749,-0.3322963867653682
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,03,01,02,01,02,01,14,-0.1728474595962103,-1.0154665767342141,-0.6833138035127474,-0.6775932834111104
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,03,01,03,01,02,01,13,0.6433984531973563,-1.5432850921905457,-0.8710099915445386,-0.5607978564602105
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-06-01-01-02-12.wav,03,01,06,01,01,02,12,-1.2317116170801972,1.4716059812037172,-0.28645934366456416,-0.1290701303874251
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-02-02-02-02-11.wav,03,01,02,02,02,02,11,-0.05481039909980743,0.2009163600479923,-1.1596374650241852,-0.6999453966206556
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-05-01-02-02-10.wav,03,01,05,01,02,02,10,-1.2092743111004953,-0.06123445928212796,1.9226205031184511,0.4101913850188343
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_07\03-01-08-02-01-02-07.wav,03,01,08,02,01,02,07,-0.3437997293044849,1.200194260850297,0.06641032557756467,-0.3731660787451908
D:\Projects\emotion-detection-knn\audio_data\Actor_14\03-01-02-01-02-02-14.wav,03,01,02,01,02,02,14,-0.716374886227697,-0.9830021440329435,-0.9428689892404145,-0.6674193976811167
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-03-01-02-02-19.wav,03,01,03,01,02,02,19,0.2783829904230718,-1.3998894356064255,-1.4017767696257257,-0.5282661610560971
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-06-01-01-02-02.wav,03,01,06,01,01,02,02,0.4284408842980712,0.0467617176976337,0.3347836928837896,-0.21742555105998396
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-03-01-01-01-24.wav,03,01,03,01,01,01,24,-0.08432737330313896,0.5115021450852314,-0.24378699846492113,-0.5601915898733568
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,03,01,05,01,01,02,22,0.2148293849224633,-0.23616232155169986,-0.09262979639167047,-0.40510371427225295
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-04-01-02-02-05.wav,03,01,04,01,02,02,05,0.47003499329707665,0.8790491131634307,-0.28789550093374966,-0.7479926339643035
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-07-02-02-01-24.wav,03,01,07,02,02,01,24,-0.199642225924455,-1.109390361110476,1.4018870320235168,0.2162707104136057
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-01-01-02-02-22.wav,03,01,01,01,02,02,22,-0.8610863144669567,-1.51187822622784,0.1936966364403732,-0.6196244323400523
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,03,01,08,01,01,02,23,-1.1597992581420005,-0.9570936842871205,0.5712492965432467,-0.03319212135395898
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-07-01-02-02-03.wav,03,01,07,01,02,02,03,0.5494674031077865,-1.0851965766733631,2.116657886320806,-0.305996623605719
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-01-01-02-02-23.wav,03,01,01,01,02,02,23,0.25372441723724887,-1.4842887393580593,-0.9960931315889605,-0.3565820428076175
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,03,01,05,02,01,01,12,0.7716316379321442,-1.2733614401920814,-1.4551405689215813,0.9590302849360757
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_07\03-01-02-01-01-01-07.wav,03,01,02,01,01,01,07,-0.5964316233048368,-0.47942475405385876,-0.5673457535175421,-0.6816182425232963
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-01-01-01-02-10.wav,03,01,01,01,01,02,10,0.053442855783439505,-0.10964150027495921,2.216248135176188,-0.2046353605290041
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-08-02-01-01-10.wav,03,01,08,02,01,01,10,-0.639945712672337,-0.2072496876401229,1.7047210259936725,0.9033058409073564
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,03,01,05,01,02,02,13,-1.019698455012879,-1.1237355617581017,-0.1263019661168516,-0.1263757026437034
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-07-02-01-02-24.wav,03,01,07,02,01,02,24,1.159742740131302,-1.0174205424062701,1.2590119267901343,0.0855344070876842
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-01-01-02-01-01.wav,03,01,01,01,02,01,01,0.6912316211003433,1.4507353882383394,-1.2420383629199419,-0.5980153008671478
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-02-02-02-01-15.wav,03,01,02,02,02,01,15,-1.2725927606772516,0.15025939146851963,-1.3087196067858342,-0.502394446520186
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,03,01,03,02,02,02,22,0.9324481535350229,-1.4012462267590338,0.5977934636506186,0.17044102535073155
D:\Projects\emotion-detection-knn\audio_data\Actor_09\03-01-07-01-01-02-09.wav,03,01,07,01,01,02,09,0.5623406098059989,-1.3804271444655174,-0.264426535819698,-0.7530673701194979
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,03,01,08,02,01,02,22,-0.24661829295918386,-1.4237402377815616,0.3331776379897275,0.027755980689544036
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-05-01-02-02-22.wav,03,01,05,01,02,02,22,-1.798845284196517,-0.8027465733509442,0.46963567144337814,-0.16033151419143293
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-05-01-02-01-08.wav,03,01,05,01,02,01,08,-0.9399045759147676,0.3550584412380471,-0.7763605195731159,-0.2445122401115628
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-02-01-01-01-07.wav,03,01,02,01,01,01,07,0.4848646906220577,0.5934920106711858,-0.5673457535175421,-0.6816182425232963
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-06-02-02-02-12.wav,03,01,06,02,02,02,12,-0.9259429047136024,0.21971668106360628,-0.07575659797024692,1.985767570082791
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,03,01,03,02,02,01,20,0.9396269292846453,-1.1189196838110262,0.15235103224017255,0.8267754669107324
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,03,01,07,01,02,01,12,0.15501297436051778,-0.4619069568282998,0.37155360765284134,-0.5116031883951349
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_09\03-01-05-02-01-02-09.wav,03,01,05,02,01,02,09,0.3497888537490908,-0.0805943905243756,0.29431011985852346,2.748536383313394
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_09\03-01-08-01-01-02-09.wav,03,01,08,01,01,02,09,-0.7489051349886134,-0.13163502071230007,-1.3824458288638517,-0.7458694802393352
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-06-02-01-02-19.wav,03,01,06,02,01,02,19,-0.24880066436631376,-0.29807971580011394,0.0968077048374834,1.756675295633511
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-06-02-02-02-24.wav,03,01,06,02,02,02,24,1.048366101169234,-0.3863070167912805,0.7497198785950764,2.5246246365042633
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,03,01,08,02,02,01,23,-1.491161748349585,-1.1034378237516864,-0.6851046014552193,0.6511152163892768
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-01-01-02-02-15.wav,03,01,01,01,02,02,15,0.34762279133738117,-2.012506480343431,-0.7292059561275316,-0.4847842331785558
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-08-01-01-02-01.wav,03,01,08,01,01,02,01,0.18420350449219916,0.8445787614931496,-2.0842703741794275,-0.5799884318309281
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,03,01,07,01,01,01,20,-0.036948485346510594,-2.155939315163669,-0.4269740265562118,-0.5441381389218622
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-07-02-02-02-11.wav,03,01,07,02,02,02,11,-1.9367803526609302,1.1707603887724856,-0.5499496662894593,-0.1960231198730672
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-01-01-02-02-04.wav,03,01,01,01,02,02,04,0.07843563327944651,0.9402026471952201,-0.911881641852688,-0.6475126953353235
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-05-02-01-02-20.wav,03,01,05,02,01,02,20,-0.6033764475400959,-1.5504836134919353,2.682649555462619,3.557857518827175
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-01-01-01-01-23.wav,03,01,01,01,01,01,23,2.133762063009943,-0.16181169379307195,-0.3919217822729694,-0.45884253350644433
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,03,01,08,02,01,01,18,0.3469246050232983,-1.269044817797482,-0.5217087222553237,-0.40713246944141585
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-07-02-01-02-10.wav,03,01,07,02,01,02,10,-1.3701868788554805,0.5608010654789084,0.9038758562219783,1.1402942290374976
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-02-02-01-02-16.wav,03,01,02,02,01,02,16,-0.6567998984174601,0.23962199029881634,-0.5989379144566102,-0.41318943884537856
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-08-02-01-02-15.wav,03,01,08,02,01,02,15,-0.390734171880321,-0.7401408055202685,-1.2046663837520548,-0.15889274999605396
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-02-01-02-01-22.wav,03,01,02,01,02,01,22,-0.03219783835831484,-0.5271391297513016,0.14610000927180844,-0.6401764627440668
D:\Projects\emotion-detection-knn\audio_data\Actor_06\03-01-03-02-01-01-06.wav,03,01,03,02,01,01,06,-0.5125847138843951,0.30807069079818117,2.0960046032034994,1.3134390835590004
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,03,01,04,01,01,01,21,-0.8372386015862012,-0.6459822384715197,-0.7068690920154909,-0.5842469459906671
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,03,01,04,01,02,01,18,-0.06389852981224522,-1.49187817844494,-1.5217745273643688,-0.5815476355630242
D:\Projects\emotion-detection-knn\audio_data\Actor_02\03-01-08-01-01-01-02.wav,03,01,08,01,01,01,02,-1.2706730880423338,0.9274254801327871,0.44753193546385384,-0.27493949874573836
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,03,01,04,02,02,01,15,-0.8156010678948836,-1.7880345873126446,0.12196904823428827,-0.35641440399299756
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,03,01,06,01,01,01,04,-1.1774030889994287,-0.9790327164620579,0.6190372647262358,-0.16567479796228068
